STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,May-21-2011,20,2010-11
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Oct-08-2011,40,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Oct-15-2011,41,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Oct-22-2011,42,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Oct-29-2011,43,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Nov-05-2011,44,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Nov-12-2011,45,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Nov-19-2011,46,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Nov-26-2011,47,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Dec-03-2011,48,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Dec-10-2011,49,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Dec-17-2011,50,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Dec-24-2011,51,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Dec-31-2011,52,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Jan-07-2012,1,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Jan-14-2012,2,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Jan-21-2012,3,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Jan-28-2012,4,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-04-2012,5,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-11-2012,6,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Feb-18-2012,7,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-25-2012,8,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-03-2012,9,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-10-2012,10,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-17-2012,11,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-24-2012,12,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-31-2012,13,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-07-2012,14,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Apr-14-2012,15,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Apr-21-2012,16,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Apr-28-2012,17,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,May-05-2012,18,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,May-12-2012,19,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,May-19-2012,20,2011-12
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Oct-06-2012,40,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Oct-13-2012,41,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Oct-20-2012,42,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Oct-27-2012,43,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Nov-03-2012,44,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-10-2012,45,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-17-2012,46,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-24-2012,47,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Dec-01-2012,48,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Dec-08-2012,49,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Dec-15-2012,50,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-22-2012,51,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Dec-29-2012,52,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Jan-05-2013,1,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Jan-12-2013,2,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Jan-19-2013,3,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-26-2013,4,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-02-2013,5,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-09-2013,6,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Feb-16-2013,7,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Feb-23-2013,8,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-02-2013,9,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-09-2013,10,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-16-2013,11,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-23-2013,12,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-30-2013,13,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-06-2013,14,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-13-2013,15,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-20-2013,16,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-27-2013,17,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-04-2013,18,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,May-11-2013,19,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-18-2013,20,2012-13
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Oct-05-2013,40,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Oct-12-2013,41,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Oct-19-2013,42,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Oct-26-2013,43,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-02-2013,44,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-09-2013,45,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-16-2013,46,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-23-2013,47,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-30-2013,48,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-07-2013,49,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Dec-14-2013,50,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Dec-21-2013,51,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Dec-28-2013,52,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Jan-04-2014,1,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-11-2014,2,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-18-2014,3,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-25-2014,4,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-01-2014,5,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-08-2014,6,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-15-2014,7,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Feb-22-2014,8,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-01-2014,9,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Mar-08-2014,10,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Mar-15-2014,11,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Mar-22-2014,12,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Mar-29-2014,13,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-05-2014,14,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-12-2014,15,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-19-2014,16,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-26-2014,17,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-03-2014,18,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-10-2014,19,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-17-2014,20,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-17-2014,20,2013-14
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Oct-04-2014,40,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Oct-11-2014,41,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Oct-18-2014,42,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Oct-25-2014,43,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Nov-01-2014,44,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Nov-08-2014,45,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Nov-15-2014,46,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-22-2014,47,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Nov-29-2014,48,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-06-2014,49,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-13-2014,50,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-20-2014,51,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Dec-27-2014,52,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Jan-03-2015,53,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-10-2015,1,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-17-2015,2,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-24-2015,3,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-31-2015,4,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-07-2015,5,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Feb-14-2015,6,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Feb-21-2015,7,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-28-2015,8,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-07-2015,9,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-14-2015,10,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-21-2015,11,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-28-2015,12,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-04-2015,13,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-11-2015,14,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Apr-18-2015,15,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-25-2015,16,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-02-2015,17,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-09-2015,18,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-16-2015,19,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,May-23-2015,20,2014-15
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Oct-10-2015,40,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Oct-17-2015,41,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Oct-24-2015,42,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Oct-31-2015,43,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Nov-07-2015,44,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Nov-14-2015,45,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Nov-21-2015,46,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Nov-28-2015,47,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Dec-05-2015,48,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Dec-12-2015,49,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Dec-19-2015,50,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Dec-26-2015,51,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Jan-02-2016,52,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Jan-09-2016,1,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Jan-16-2016,2,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-23-2016,3,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Jan-30-2016,4,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Feb-06-2016,5,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Feb-13-2016,6,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-20-2016,7,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Feb-27-2016,8,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-05-2016,9,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-12-2016,10,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Mar-19-2016,11,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Mar-26-2016,12,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-02-2016,13,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Apr-09-2016,14,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Apr-16-2016,15,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Apr-23-2016,16,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Apr-30-2016,17,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,May-07-2016,18,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,May-14-2016,19,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,May-21-2016,20,2015-16
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Oct-08-2016,40,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",No Activity,Oct-15-2016,41,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Oct-22-2016,42,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Oct-29-2016,43,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Nov-05-2016,44,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Nov-12-2016,45,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Nov-19-2016,46,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Nov-26-2016,47,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-03-2016,48,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Dec-10-2016,49,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-17-2016,50,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-24-2016,51,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Dec-31-2016,52,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-07-2017,1,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-14-2017,2,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Jan-21-2017,3,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Jan-28-2017,4,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Feb-04-2017,5,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Feb-11-2017,6,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Feb-18-2017,7,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Feb-25-2017,8,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Mar-04-2017,9,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Mar-11-2017,10,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Mar-18-2017,11,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Widespread,Mar-25-2017,12,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Regional,Apr-01-2017,13,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Local Activity,Apr-08-2017,14,2016-17
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Sporadic,Apr-15-2017,15,2016-17
